2003-03-27 06:43:40 Cabinet_67 Cabinet_67 ON Toileting
2003-03-27 06:44:06 Toilet_Flush_100 Toilet_Flush_100 ON Toileting
2003-03-27 06:44:20 Light_switch_101 Light_switch_101 ON Toileting
2003-03-27 06:44:35 Medicine_cabinet_57 Medicine_cabinet_57 ON Toileting
2003-03-27 06:44:36 Medicine_cabinet_58 Medicine_cabinet_58 ON Toileting
2003-03-27 06:44:49 Cabinet_67 Cabinet_67 ON Toileting
2003-03-27 06:45:45 Drawer_82 Drawer_82 ON Toileting
2003-03-27 06:46:12 Drawer_71 Drawer_71 ON None
2003-03-27 06:51:43 Cabinet_80 Cabinet_80 ON Preparing_breakfast
2003-03-27 06:54:09 Microwave_143 Microwave_143 ON Preparing_breakfast
2003-03-27 06:54:16 Cabinet_55 Cabinet_55 ON Preparing_breakfast
2003-03-27 06:57:05 Door_54 Door_54 ON Preparing_breakfast
2003-03-27 07:04:55 Door_54 Door_54 ON Bathing
2003-03-27 07:05:22 Shower_faucet_93 Shower_faucet_93 ON Bathing
2003-03-27 07:05:39 Cabinet_72 Cabinet_72 ON Bathing
2003-03-27 07:11:23 Cabinet_67 Cabinet_67 ON Bathing
2003-03-27 07:34:05 Medicine_cabinet_57 Medicine_cabinet_57 ON None
2003-03-27 07:34:47 Toilet_Flush_100 Toilet_Flush_100 ON None
2003-03-27 07:35:27 Drawer_82 Drawer_82 ON Dressing
2003-03-27 07:35:50 Drawer_75 Drawer_75 ON Dressing
2003-03-27 07:36:23 Drawer_82 Drawer_82 ON Dressing
2003-03-27 07:37:18 Drawer_75 Drawer_75 ON Dressing
2003-03-27 07:38:48 Drawer_84 Drawer_84 ON Preparing_breakfast
2003-03-27 07:38:48 Drawer_84 Drawer_84 ON Preparing_breakfast
2003-03-27 07:39:07 Cabinet_72 Cabinet_72 ON Preparing_breakfast
2003-03-27 07:39:14 Cabinet_73 Cabinet_73 ON Preparing_breakfast
2003-03-27 07:40:32 Dishwasher_70 Dishwasher_70 ON Preparing_breakfast
2003-03-27 07:40:46 Drawer_135 Drawer_135 ON Preparing_breakfast
2003-03-27 07:41:08 Refrigerator_91 Refrigerator_91 ON Preparing_breakfast
2003-03-27 07:41:36 Cabinet_73 Cabinet_73 ON Preparing_breakfast
2003-03-27 07:41:36 Cabinet_73 Cabinet_73 ON Preparing_breakfast
